5;K Rybníku
1;K Sídlišti
12;K Terminálu
9;K Západi
10;Kabátníkova
24;Kachlíkova
3;Kainarova
14;Kaleckého
15;Kallabova
9;Kaloudova
13;Kalvodova
30;Kamanova
53;Kamechy
26;Kamenaèky
173;Kamenice
97;Kamenná
2;Kamenomlınskı Most
6;Kameníèkova
6;Kampelíkova
87;Kamínky
686;Kapucínské Námìstí
1;Karkulínova
4;Karlova
3;Karolíny Svìtlé
2;Karpatská
31;Kartouzská
37;Karáskovo Námìstí
16;Kavèí
32;Kaštanová
27;Ke Statku
8;Kejbaly
4;Kellnerova
8;Keøová
13;Kigginsova
9;Kladivova
13;Klajdovská
24;Klarisky
169;Klatovská
9;Klecandova
7;Klimešova
1;Klobouèek
6;Klobásova
1;Klokoèí
9;Kluchova
53;Klusáèkova
16;Klácelova
6;Klášterského
90;Klímova
10;Klíny
44;Klíèova
31;Kneslova
10;Knínièská
104;Kobliná
4;Kobylnická
3;Kociánka
11;Kohoutova
5;Kohoutovická
36;Kolaøíkova
175;Kolejní
187;Kolištì
28;Kollárova
6;Koláèkova
10;Kolískova
41;Komenského Námìstí
7;Komprdova
8;Komárovská
3;Komárovské Nábøeí
32;Komínská
12;Koneèného Námìstí
186;Koniklecová
61;Konopná
35;Konradova
1;Konrádova
31;Koperníkova
523;Kopeèná
66;Korejská
18;Kosmonautù
24;Kosmova
37;Kosmákova
6;Kosíkova
2;Kotkova
27;Kotlanova
253;Kotláøská
1;Kotulánova
19;Kotìrova
2146;Kounicova
5;Koutného
85;Kovaøovicova
10;Kovácká
2;Kováøská
105;Kozí
2;Kozí Horka
2;Koøenského
13;Koøískova
42;Košinova
2;Košulièova
4;Koeluská
1;Krajní
2;Krasová
20;Krausova
98;Kraví Hora
6;Krejèího
6;Kremlièkova
22;Kristenova
25;Krkoškova
5;Kroftova
25;Krokova
10;Kromìøíská
4;Krondlova
2;Kronova
5;Kroupova
33;Krymská
7;Králova
1;Královka
58;Královopolská
1;Královopolskı Tunel
124;Krásného
3;Kubelíkova
20;Kubešova
3;Kubova
64;Kubánská
7;Kubíkova
558;Kubíèkova
39;Kudelova
3;Kuklenská
107;Kuldova
15;Kunzova
9;Kunštátská
13;Kupkova
106;Kurská
88;Kuršova
1;Kuèerova
3;Kuøimská
8;Kvapilova
52;Kvìtináøská
3;Kvìtná
89;Kyjevská
2;Kytnerova
6;Kárníkova
7;Káèata
25;Körnerova
7;Køehlíkova
321;Køenová
15;Køepelèí
37;Køivánkovo Námìstí
1;Køivánky
2;Køivého
1;Køikovského
84;Køiíkova
440;Køídlovická
19;Køíkovského
8;Køíová
77;Kšírova
117;Labská
1;Lacinova
13;Ladova
23;Langrova
100;Lazaretní
117;Laštùvkova
1;Ledárenská
68;Leitnerova
1;Lelekovice
33;Lelkova
28;Lerchova
81;Lesnická
1;Lesní
4;Letecká
2;Letní
30;Letovická
178;Libušina Tøída
11;Libušino Údolí
811;Lidická
38;Lieberzeitova
1;Liliová
8;Lipová
10;Lipská
2;Listnatá
1;Lišejníková
9;Lomená
26;Loosova
2;Lozíbky
12;Ludmily Koneèné
3;Luh
1;Luèiny
101;Luèní
7;Luická
45;Luná
200;Luánecká
44;Luáneckı Park
113;Lány
1;Lískovecká
9;Lísky
90;Líšeòská
118;Lıskova
3;Mahenova
44;Majdalenky
1246;Makovského Námìstí
2;Malešovská
210;Malinovského Námìstí
1;Malinová
4;Malostranská
16;Malátova
1;Malínská
3;Mandloòová
20;Manièky
14;Marešova
38;Marie Hübnerové
11;Marie Kudeøíkové
3;Marie Majerové
42;Marie Steyskalové
29;Mariánské Námìstí
14;Mariánské Údolí
1;Markovièova
23;Markéty Kuncové
103;Markùvky
7;Martina Ševèíka
3;Martinkova
27;Masarova
171;Masarykova
1;Masarykùv Okruh
61;Masná
1;Matalova
148;Mathonova
1;Matlachova
20;Matulkova
6;Matzenauerova
11;Mazourova
4;Maøákova
43;Maøíkova
44;Maškova
53;Medlánecká
1;Melatín
14;Meluzínova
562;Mendlovo Námìstí
707;Merhautova
1;Meruòková
42;Metodìjova
11;Mezníkova
586;Mezírka
37;Meèová
14;Meèíøova
1;Michalova
4;Mifkova
58;Mikulovská
44;Mikuláškovo Námìstí
18;Mikulèická
6;Mikšíèkova
92;Milady Horákové
36;Milénova
27;Minoritská
349;Minská
141;Mlınská
10;Mlınské Nábøeí
4;Modøická
1;Modøínová
652;Mojmírovo Námìstí
1;Mojíšova
1;Mokrohorská
79;Moldavská
104;Molákova
4;Moravanská
1;Moravská
338;Moravské Námìstí
29;Mostecká
453;Mozartova
39;Mozolky
1;Mošnova
10;Mrkosova
3;Muchova
24;Musilova
8;Musorgského
42;Mutìnická
16;Muèednická
1;Muškátová
1;Myslbekova
1;Myslivecká
19;Mysliveèkova
6;Myslivní
4;Myslínova
5;Máchalova
11;Máchova
1;Mácova
3;Májová
58;Mánesova
288;Mášova
14;Mírová
1;Místní
5;Míèkova
28;Mìnínská
7;Mìøièkova
11;Mìšanská
1;Na Kovárnì
3;Na Lukách
27;Na Pískové
7;Nad Dìdinou
2;Nad Kašnou
1;Nad Pisárkami
41;Nad Pøehradou
24;Nadaèní
19;Navrátilova
2;Nedbalova
34;Nejedlého
21;Neklanova
6;Nekle
178;Nerudova
122;Netopırky
971;Netroufalky
12;Netušilova
2;Neumannova
129;Neuilova
19;Nezamyslova
34;Nezvalova
2;Nešverova
4;Nivky
2;Nohavicova
74;Nopova
2;Nouzová
197;Novobranská
3;Novodvorská
217;Novolíšeòská
78;Novomìstská
1;Nová
129;Nováèkova
1;Nové Nivky
7;Nové Námìstí
196;Nové Sady
1387;Nádraní
1;Nádraní K
139;Nádvorní
2;Náhorní
21;Nálepkova
113;Námìstí 28. Dubna
386;Námìstí 28. Øíjna
2;Námìstí 3. Kvìtna
9;Námìstí Karla Iv.
14;Námìstí Míru
1;Námìstí Odboje
84;Námìstí Republiky
107;Námìstí Snp
208;Námìstí Svobody
53;Námìstí Svornosti
31;Náplavka
1;Nároní
1;Návrší Svobody
13;Obecní
1303;Obilní Trh
1;Obilní Trh-11
1;Obilní Trh-U
586;Oblá
139;Obvodová
52;Obøanská
3;Obùrky
16;Odbojáøská
48;Oderská
1;Odlehlá
118;Okrouhlá
24;Okruní
31;Olbrachtovo Námìstí
1;Oldøišky Keithové
72;Olomoucká
4;Olšová
1;Olší
43;Ondrouškova
24;Ondrova
10;Ondráèkova
4;Ondøíèkovo Námìstí
78;Opavská
113;Opletalova
16;Optátova
13;Opuštìná
66;Opálkova
389;Orlí
32;Osová
1;Ostopovická
7;Ostrovaèická
4;Ostruinová
5;Ostrá
26;Otakara Ševèíka
11;Otevøená
1;Otiskova
5;Ovocná
54;Oøechovská
2;Oøešínská
3;Pahrbek
85;Palachovo Námìstí
36;Palackého Námìstí
1435;Palackého Tøída
5;Palackého Vrch
464;Palcary
2;Palírenská
4;Panenská
70;Panská
1;Park Marie Restituty
30;Pastrnkova
77;Pastviny
49;Pavlovská
2;Pavlíkova
16;Pechova
1106;Pekaøská
34;Pekárenská
2249;Pellicova
16;Peroutková
5;Perunova
421;Petra Køivky
21;Petrov
219;Petrská
1;Petrùvky
2;Petøvaldská
2;Pflegrova
4;Pionırská
18;Pisárecká
19;Pivovarská
3;Plachtova
57;Plachty
10;Plevova
122;Plotní
111;Plovdivská
2;Plynárenská
1;Pod Borovníkem
1;Pod Cestou
1;Pod Holednou
18;Pod Horkou
1;Pod Hády
267;Pod Kaštany
12;Pod Kopcem
1;Pod Mniší
52;Pod Mniší Horou
58;Pod Nemocnicí
2;Pod Sídlištìm
1;Pod Zahradami
2;Pod Èervenou
9;Podbìlová
3;Podhájí
1;Podlesná
5;Podlesí
8;Podlipná
2;Podlomní
106;Podnikatelská
14;Podnásepní
3;Podolská
46;Podpíseèná
23;Podpìrova
7;Podruhova
13;Podsedky
8;Podsednická
1;Podskalská
4;Podstránská
10;Podveská
23;Podìbradova
6;Pohankova
23;Pohoøelec
627;Polní
30;Poláèkova
4;Polívkova
2;Pompova
339;Ponávka
1;Popelova
11;Popelákova
40;Porhajmova
1;Poráka
5;Potocká
17;Potácelova
78;Poznaòská
426;Poøíèí
112;Poštovská
1;Poární
5;Pramenná
1;Pratecká
80;Praská
36;Praákova
3;Preslova
2;Prodlouená
1;Prokešova
29;Prokofjevova
1;Prokopa Velikého
1;Prokopùv Kopec
10;Prostìjovská
1;Prostøední
291;Provazníkova
5;Proškovo Námìstí
2;Prumperk
146;Prušánecká
2;Práèata
8;Prùchodní
30;Ptašínského
10;Puchıøova
974;Purkyòova
3;Puškinova
1;Pálavské
243;Pálavské Námìstí
19;Páteøní
1;Píseèník
2;Píškova
446;Pøadlácká
11;Pøední
19;Pøemyslovo Námìstí
207;Pøíkop
7;Pøímá
113;Pøírodní
1;Pøístavištì
341;Pøístavní
19;Pøívrat
29;Pøízova
2;Pøíèky
101;Pøíèní
25;Pšeník
3;Pšikalova
9;Radlas
179;Radnická
4;Raisova
3;Rajhradská
822;Rakovecká
11;Rakovecká Hotel
1;Rakovecká Zátoka
13;Ramešova
2;Rašelinová
62;Rašínova
11;Rebešovická
37;Reissigova
12;Rekreaèní
142;Renneská Tøída
36;Renèova
116;Rerychova
35;Resslova
11;Revoluèní
11;Rezkova
2;Rená
4;Richtrova
27;Riegrova
3;Roháèkova
1;Rokle
13;Rokycanova
226;Rokytova
1;Rolencova
153;Rolnická
1342;Rooseveltova
7;Rosická
13;Rosického Námìstí
25;Rostislavovo Námìstí
78;Rotalova
3;Rotreklova
6;Roubalova
12;Rousínovská
2;Rovinka
9;Roviny
6;Rovná
7;Rozdrojovická
7;Rozmarınová
2;Rozárka
11;Rudišova
95;Rumištì
20;Ruská
1;Ruskı Vrch
250;Rybkova
10;Rybnická
20;Rybníèek
47;Rybáøská
5;Rybízová
2;Rygle
9;Rysova
30;Ryšánkova
11;Rázusova
4;Ríšova
1;Rùová
1;Sadaøská
7;Sadovského
4;Sady
3;Sady Osvobození
3;Salajní
1;Samoty
6;Scheinerova
5;Schodová
6;Schreberovy Zahrádky
40;Schwaigrova
1;Sedla
6;Sedlákova
56;Sedláèkova
346;Seifertova
3;Sejkorova
6;Sekaninova
11;Selská
99;Sevastopolská
1;Sevøená
12;Sibiøská
95;Sirotkova
2;Skalní
106;Skandinávská
93;Skopalíkova
22;Skorkovského
81;Skoøepka
3;Skryjova
5;Skutilova
114;Skácelova
118;Skøivanova
1;Skøivánèí
4;Sladkovského
2;Sladkého
5;Sladovnická
23;Sladová
1;Slatinka
10;Slatinská
5;Slavkovská
88;Slavíèkova
24;Slepá
7;Slevaèská
6;Slezská
86;Slovanské Námìstí
43;Slovinská
51;Slovákova
10;Sluneèná
4;Sládkova
49;Slámova
25;Slívova
565;Smetanova
4;Sobolova
4;Sobotkova
31;Sobìšická
179;Sochorova
6;Sokolnická
596;Sokolova
75;Sokolská
150;Solnièní
1;Sosnová
47;Soubìná
41;Soudní
24;Souhrady
129;Soukenická
11;Soukopova
1;Sousední
13;Souèkova
1;Sovinec
8;Sovova
1;Splaviska
131;Spodní
16;Spojovací
12;Spolková
90;Sportovní
8;Spálená
31;Spáèilova
4;Spìšná
177;Srbská
3;Srnèí
54;Stamicova
369;Starobrnìnská
32;Stará
12;Stará Dálnice
247;Stará Osada
5;Staré Námìstí
6;Stavební
297;Staòkova
7;Stejskalova
50;Stojanova
10;Strakatého
6;Strmá
26;Strnadova
1;Stromovka
4;Stránská
65;Stránského
2;Stránická
1;Strání
84;Studentská
5;Studená
1;Studnièní
150;Studánka
164;Støední
28;Støedova
2;Støelnice
1;Støíova
202;Sukova
6;Suzova
59;Sušilova
2;Svahová
10;Svatopetrská
120;Svatopluka Èecha
101;Svatoplukova
54;Svitavská
10;Svitavské Nábøeí
560;Svratecká
458;Sváná
73;Synkova
1;Síèka
39;Sıpka
2;Talichova
2;Taussigova
219;Technická
3;Tenorova
1;Terasová
6;Tererova
103;Terezy Novákové
2;Teslova
330;Teyschlova
2;Tichého
5;Tilhonova
43;Tišnovská
121;Tkalcovská
5;Tolstého
14;Tomanova
34;Tomeèkova
2;Tomešova
2;Tomkovo Námìstí
5;Tomáškova
27;Topolky
2;Tovaèovského
27;Toèná
154;Traubova
221;Trnitá
395;Trnkova
3;Troubská
2;Trtílkova
14;Trávníky
6;Trávníèkova
119;Trıbova
9;Trní
3;Tuháèkova
1;Tumaòanova
57;Turgenìvova
42;Turistická
127;Tuèkova
87;Tuøanka
1;Tuøanská
6;Tuøanské Námìstí
3;Tvrdonická
49;Tvrdého
11;Tylova
88;Tyršova
12;Tyršùv Sad
108;Tábor
378;Táborská
11;Táborského Nábøeí
62;Tìsnohlídkova
41;Tìšínská
21;Tìební
97;Tøída Generála Píky
1034;Tøída Kpt. Jaroše
18;Tøískalova
4;Tùmova
46;U Høištì
4;U Køivé
3;U Leskavy
3;U Luhu
7;U Potoka
254;U Pošty
6;U Sokolovny
12;U Velké
33;U Viaduktu
9;U Vleèky
204;U Vodárny
72;U Zoologické Zahrady
14;U Èerveného
1200;Uhelná
1;Uhlíøova
131;Ukrajinská
23;Ulice Kosmonautù
1;Ulice Ulice
16;Ulice Èoupkovıch
60;Ulièka
1;Ulièka Václava Havla
4;Uprkova
12;Urbánkova
3;Urxova
2;Uzavøená
128;Uzbecká
47;V Aleji
1;V Luzích
3;V Nové
56;V Újezdech
24;Vachova
14;Vackova
41;Vaculíkova
4;Valašská
13;Valcha
23;Valchaøská
78;Valouškova
54;Valtická
1;Vaníèkova
2;Vanèurova
18;Vavøinecká
278;Vaòhalova
3;Vaòkovka
4;Vaòkovo Námìstí
2;Vaškova
62;Ve Vaòkovce
30;Vedlejší
63;Vejrostova
4;Veleckého
6;Veleslavínova
58;Veletrní
146;Velkopavlovická
1;Velká Klajdovka
39;Venhudova
1413;Veselá
166;Veslaøská
2098;Veveøí
1;Vilová
40;Vinaøického
56;Vinaøská
461;Vinièní
9;Vinohradská
31;Vinohrady
2;Vitáskova
1;Višòová
1;Vlasty Fialové
1;Vlasty Pittnerové
135;Vlhká
10;Vlkova
12;Vlnitá
39;Vltavská
3;Vlárská
30;Vlènovská
6;Vnitøní
6;Vodaøská
220;Vodní
178;Vodova
3;Vohnoutova
11;Vojanova
102;Vojtova
3;Volejníkova
5;Volfova
3;Vomáèkova
68;Vondrákova
52;Voronìská
263;Voøíškova
250;Vranovská
5;Vrbenského
1;Vrbovecká
109;Vrchlického Sad
20;Vránova
31;Vrázova
27;Vsetínská
101;Vychodilova
2;Vycházková
10;Vyhlídalova
1;Vyhlídka
4;Vymazalova
10;Vysoká
4;Vyškovská
1;Vzdálená
6;Vzhledná
6;Václavkova
292;Václavská
6;Vápenka
35;Váného
347;Vídeòská
15;Vítìzná
9;Vítìzslavy Kaprálové
5;Vıhon
5;Vıletní
184;Vıstavní
1;Vızkumní
9;Vıšina
102;Vìstonická
22;Vìtrná
18;Všetièkova
7;Wainerovo Námìstí
4;Weissova
12;Wilsonùv Les
1;Wintrova
70;Wollmanova
6;Wurmova
35;Ypsilantiho
626;Za Divadlem
4;Za Knìskım
7;Za Kostelem
26;Za Mostem
1;Za Parkem
3;Za Vodojemem
8;Za Školou
5;Zachova
195;Zahradnická
285;Zahradníkova
29;Zajeèí Hora
1;Zamilovanı Hájek
171;Zapletalova
1;Zatloukalova
11;Zavøená
174;Zborovská
11;Zderadova
51;Zdráhalova
29;Zeiberlichova
10;Zeleného
4;Zelná
1075;Zelnı Trh
11;Zemkova
269;Zemìdìlská
1;Zengrova
4;Zeyerova
1;Zezulova
11;Zikova
2;Zlatníky
4;Zlínská
74;Zoubkova
4;Zubatého
17;Zvonaøka
73;Zvìøinova
3;Zábranského
29;Zábrdovická
7;Záhumní
77;Záhøebská
1;Zájezdní
2;Zákoutí
91;Zámecká
71;Zámeènická
2;Závist
1;Závodní
1;Závodského
2;Závìtøí
2;Zázmolí
1222;Údolní
2;Údolí Oddechu
1;Úhledná
1;Újezdy
2;Úlehle
17;Úpatní
16;Útìchovská
348;Úvoz
148;Úzká
14;Èajkovského
71;Èechyòská
2;Èejkova
23;Èejkovická
29;Èermákova
102;Èernohorská
641;Èernopolní
23;Èernovická
5;Èernovické Nábøeí
9;Èernovièky
1;Èernozemní
297;Èerného
1;Èerníkova
2;Èertova Rokle
5;Èervenı Kopec
18;Èervinkova
39;Èeská
56;Èeòka Rùièky
16;Èichnova
1;Èihadla
8;Ètvrtì
167;Èápkova
60;Øehoøova
61;Øezáèova
9;Øeèkovická
2;Øímské Námìstí
133;Øípská
35;Øíèanská
2;Šafaøíkova
11;Šaldova
1;Šalounova
8;Šaumannova
21;Šelepova
9;Šemberova
25;Šeránkova
2;Ševcova
3;Ševelova
1;Šeøíková
1;Šikmá
195;Šilingrovo Námìstí
9;Šimáèkova
2;Široká
14;Škrobárenská
5;Škrochova
72;Škroupova
9;Škrétova
4;Škárova
17;Šmahova
27;Šmejkalova
1;Šmídkova
7;Šoustalova
3;Špaèkova
59;Špilberk
76;Špitálka
12;Šromova
8;Šrámkova
517;Štefánikova
9;Štefáèkova
34;Štolcova
93;Štouraèova
10;Štursova
16;Štıøické Nábøeí
53;Štìpánská
27;Šujanovo Námìstí
425;Šumavská
73;Švermova
5;Švermùv Park
1;Švábenského
4;Švédská
60;Šámalova
1;abovøeská
3;abovøeské Zahrádky
1;abí
5;ampachova
35;arošická
1;ebìtínek
102;ebìtínská
12;eleznièní
202;erotínovo Námìstí
9;ilkova
46;itná
25;ivného
18;ivotského
152;ikova
1;leb
33;lutı Kopec
1;líbek
